customer_id,age,has_partner,dependents,tenure_months,contract_type,payment_method,paperless_billing,internet_service,online_security,tech_support,streaming_tv,monthly_charges,total_charges,days_since_last_login,login_frequency,usage_drop_rate,support_tickets,satisfaction_score,churn
CUST_007458,72,No,No,72,One year,Electronic check,Yes,No,No internet service,No internet service,No internet service,103.32,7376.71,2,15,28.4,0,3.0,0
CUST_007459,31,Yes,No,1,Month-to-month,Mailed check,No,Fiber optic,No,No,No,65.63,63.98,18,21,40.3,5,5.0,1
CUST_007460,28,No,No,52,Two year,Electronic check,Yes,DSL,No,Yes,No,47.26,2415.84,6,20,-54.1,0,3.0,0
CUST_007461,43,Yes,Yes,15,One year,Credit card,Yes,Fiber optic,Yes,Yes,No,94.04,1409.21,5,15,4.1,1,4.0,0
CUST_007462,59,Yes,Yes,34,Month-to-month,Electronic check,Yes,DSL,No,No,No,51.65,1785.94,25,16,-17.2,2,4.0,0
CUST_007463,44,Yes,No,1,Month-to-month,Electronic check,Yes,Fiber optic,No,No,Yes,28.76,29.85,6,16,32.1,4,3.0,1
CUST_007464,28,No,No,72,One year,Mailed check,Yes,DSL,No,Yes,No,114.79,7916.84,34,17,30.5,0,5.0,0
CUST_007465,55,No,No,22,Two year,Credit card,No,DSL,No,Yes,No,52.12,1132.8,1,11,-5.3,0,3.0,0
CUST_007466,51,Yes,Yes,54,Two year,Electronic check,No,DSL,Yes,No,Yes,103.87,5656.59,6,27,33.5,5,5.0,0
CUST_007467,60,No,No,26,Month-to-month,Mailed check,Yes,Fiber optic,No,Yes,No,34.19,902.71,17,14,-40.4,0,3.0,0
CUST_007468,36,No,No,18,Month-to-month,Credit card,Yes,DSL,No,No,Yes,64.31,1142.09,2,17,-13.1,4,4.0,0
CUST_007469,23,Yes,Yes,4,Month-to-month,Bank transfer,No,Fiber optic,No,Yes,No,71.34,280.08,1,13,-8.1,0,3.0,0
CUST_007470,63,No,No,4,Month-to-month,Bank transfer,Yes,Fiber optic,No,No,Yes,124.92,497.97,10,9,-8.9,1,2.0,1
CUST_007471,69,No,No,15,Month-to-month,Credit card,No,No,No internet service,No internet service,No internet service,90.78,1341.77,12,11,-22.3,4,3.0,1
CUST_007472,55,Yes,No,49,One year,Mailed check,No,Fiber optic,No,No,Yes,18.5,919.11,1,19,41.6,0,1.0,0
CUST_007473,66,Yes,No,2,Month-to-month,Electronic check,Yes,Fiber optic,Yes,No,No,123.81,238.82,9,21,-6.4,0,1.0,1
CUST_007474,59,Yes,Yes,72,Two year,Electronic check,Yes,Fiber optic,No,No,No,115.69,8097.25,15,14,-51.6,3,4.0,0
CUST_007475,45,Yes,No,50,Two year,Bank transfer,No,No,No internet service,No internet service,No internet service,47.52,2273.54,12,15,17.7,10,3.0,0
CUST_007476,18,Yes,No,11,One year,Electronic check,Yes,DSL,Yes,No,No,36.71,393.47,2,12,24.5,1,1.0,0
CUST_007477,52,No,No,7,One year,Mailed check,No,Fiber optic,No,No,Yes,94.96,678.64,25,18,10.1,3,3.0,0
CUST_007478,57,No,No,61,Two year,Bank transfer,No,Fiber optic,No,Yes,No,74.94,4366.85,2,20,35.2,3,4.0,0
CUST_007479,25,Yes,No,3,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,Yes,No,77.05,233.02,7,9,12.1,0,3.0,0
CUST_007480,69,No,No,10,Month-to-month,Electronic check,Yes,DSL,No,Yes,Yes,107.23,1063.05,4,11,34.5,0,,1
CUST_007481,71,No,No,2,Month-to-month,Credit card,No,Fiber optic,Yes,Yes,No,18.5,38.09,12,13,-6.4,2,2.0,1
CUST_007482,64,No,No,72,One year,Credit card,No,No,No internet service,No internet service,No internet service,83.3,6198.04,6,12,11.0,1,3.0,0
CUST_007483,73,Yes,Yes,23,One year,Electronic check,Yes,DSL,No,Yes,Yes,30.11,723.24,9,16,14.8,3,2.0,0
CUST_007484,24,No,No,9,One year,Mailed check,No,No,No internet service,No internet service,No internet service,71.19,636.79,16,22,12.4,1,4.0,0
CUST_007485,28,No,No,7,Month-to-month,Bank transfer,Yes,DSL,No,No,Yes,91.54,669.09,8,11,2.5,0,5.0,0
CUST_007486,56,No,No,14,One year,Electronic check,Yes,Fiber optic,Yes,Yes,Yes,18.5,249.12,15,22,18.3,2,4.0,0
CUST_007487,21,Yes,No,2,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,Yes,Yes,86.32,165.69,24,14,-13.2,3,3.0,1
CUST_007488,42,Yes,No,52,One year,Bank transfer,No,Fiber optic,Yes,No,Yes,82.42,4190.41,3,9,-28.1,10,5.0,0
CUST_007489,29,No,No,17,One year,Credit card,Yes,No,No internet service,No internet service,No internet service,55.58,976.5,8,22,-6.7,4,2.0,0
CUST_007490,43,Yes,No,30,One year,Mailed check,Yes,Fiber optic,Yes,No,Yes,87.76,2519.55,13,15,30.0,2,2.0,0
CUST_007491,55,No,No,6,Month-to-month,Mailed check,No,DSL,No,Yes,No,89.42,526.47,12,14,-1.2,1,3.0,0
CUST_007492,63,No,No,16,Two year,Electronic check,Yes,DSL,No,No,No,124.13,2069.6,7,17,-37.6,0,4.0,0
CUST_007493,29,Yes,Yes,5,Month-to-month,Electronic check,Yes,DSL,Yes,Yes,Yes,22.88,115.09,4,14,2.6,1,4.0,0
CUST_007494,60,No,No,40,Month-to-month,Electronic check,No,Fiber optic,Yes,No,Yes,39.87,1521.08,1,12,-5.2,1,1.0,0
CUST_007495,68,Yes,No,35,One year,Electronic check,Yes,No,No internet service,No internet service,No internet service,54.52,1867.01,37,16,-48.8,0,3.0,0
CUST_007496,70,Yes,No,3,Month-to-month,Mailed check,No,No,No internet service,No internet service,No internet service,45.96,139.91,1,14,39.6,0,2.0,1
CUST_007497,54,No,No,1,One year,Mailed check,Yes,DSL,Yes,No,Yes,30.99,29.5,8,11,25.0,6,5.0,0
CUST_007498,63,No,No,41,Month-to-month,Bank transfer,No,Fiber optic,Yes,Yes,Yes,43.37,1776.08,7,17,2.3,0,3.0,0
CUST_007499,70,Yes,No,2,Month-to-month,Mailed check,No,No,No internet service,No internet service,No internet service,50.04,105.03,31,11,29.8,0,1.0,1
CUST_007500,41,No,No,19,Month-to-month,Electronic check,No,DSL,Yes,Yes,Yes,79.5,1485.37,3,16,-27.5,0,2.0,0
CUST_007501,33,Yes,No,18,Month-to-month,Bank transfer,No,DSL,Yes,No,No,65.52,1147.48,18,20,-45.1,2,4.0,0
CUST_007502,74,Yes,Yes,5,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,21.78,104.35,2,17,-5.6,2,5.0,0
CUST_007503,30,Yes,No,21,One year,Credit card,Yes,DSL,No,No,No,79.14,,1,18,-38.9,0,1.0,0
CUST_007504,42,Yes,Yes,16,Two year,Bank transfer,Yes,No,No internet service,No internet service,No internet service,57.3,945.31,39,18,-13.9,6,4.0,0
CUST_007505,71,No,No,17,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,25.32,420.78,1,20,14.0,2,2.0,0
CUST_007506,71,No,No,10,Month-to-month,Electronic check,No,Fiber optic,No,No,No,92.29,879.6,3,17,-32.8,3,3.0,1
CUST_007507,74,No,No,43,One year,Electronic check,Yes,Fiber optic,No,Yes,No,18.5,801.44,17,16,-11.6,5,4.0,0
CUST_007508,69,No,No,2,Month-to-month,Electronic check,No,Fiber optic,No,No,Yes,30.71,59.66,19,14,15.0,4,4.0,1
CUST_007509,71,Yes,Yes,13,One year,Mailed check,No,No,No internet service,No internet service,No internet service,70.0,873.79,1,19,10.4,4,1.0,0
CUST_007510,21,Yes,Yes,7,Month-to-month,Electronic check,No,Fiber optic,Yes,No,No,88.15,610.96,3,17,19.6,5,5.0,1
CUST_007511,28,No,No,45,One year,Credit card,Yes,DSL,No,No,Yes,62.86,2716.8,3,12,-31.0,0,5.0,0
CUST_007512,49,No,No,6,Month-to-month,Credit card,No,Fiber optic,Yes,No,No,18.5,106.53,15,13,33.6,2,3.0,1
CUST_007513,66,No,No,34,Two year,Bank transfer,No,No,No internet service,No internet service,No internet service,96.62,3271.24,22,10,-32.9,7,4.0,0
CUST_007514,24,Yes,Yes,22,Two year,Electronic check,Yes,DSL,No,Yes,Yes,48.84,1034.34,4,21,37.0,0,2.0,0
CUST_007515,63,Yes,No,49,Two year,Electronic check,Yes,DSL,No,Yes,Yes,64.96,3193.88,31,11,14.7,3,4.0,0
CUST_007516,28,Yes,Yes,21,One year,Bank transfer,No,DSL,Yes,No,Yes,55.24,1183.56,1,14,-6.2,6,2.0,0
CUST_007517,45,Yes,Yes,19,Month-to-month,Bank transfer,No,Fiber optic,Yes,No,Yes,44.88,830.5,17,17,-14.0,0,4.0,0
CUST_007518,71,Yes,No,38,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,No internet service,46.0,1792.05,1,21,23.2,2,3.0,0
CUST_007519,58,No,No,19,Month-to-month,Electronic check,No,Fiber optic,Yes,Yes,No,65.06,1201.53,25,11,-25.2,2,4.0,0
CUST_007520,40,Yes,No,44,Two year,Electronic check,Yes,Fiber optic,No,Yes,Yes,31.01,1414.18,38,17,11.1,0,5.0,0
CUST_007521,62,No,No,1,Month-to-month,Electronic check,No,Fiber optic,No,No,Yes,66.22,63.37,1,11,-13.1,1,1.0,1
CUST_007522,40,No,No,16,Two year,Mailed check,Yes,Fiber optic,No,No,Yes,40.61,674.71,7,10,-14.4,2,1.0,0
CUST_007523,67,Yes,Yes,40,One year,Electronic check,Yes,DSL,No,No,Yes,86.32,3380.73,24,17,-5.8,1,2.0,0
CUST_007524,45,No,No,45,One year,Electronic check,No,DSL,No,No,No,70.52,3217.19,39,16,-6.1,1,3.0,0
CUST_007525,60,Yes,Yes,43,One year,Bank transfer,Yes,Fiber optic,No,Yes,Yes,82.28,3445.7,8,19,-6.4,3,5.0,0
CUST_007526,64,No,No,22,Two year,Mailed check,Yes,DSL,No,Yes,No,95.65,2063.59,9,12,6.3,2,3.0,0
CUST_007527,74,No,No,72,One year,Credit card,Yes,DSL,Yes,Yes,No,51.53,3669.14,2,19,-6.2,5,2.0,0
CUST_007528,43,No,No,4,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,No internet service,92.86,369.24,3,11,-18.9,0,1.0,1
CUST_007529,42,No,No,4,Month-to-month,Mailed check,Yes,DSL,No,Yes,Yes,43.58,166.99,20,18,13.5,0,2.0,1
CUST_007530,71,Yes,No,1,Month-to-month,Credit card,Yes,DSL,No,Yes,Yes,66.66,63.59,8,13,-31.8,4,2.0,1
CUST_007531,46,No,No,72,Month-to-month,Credit card,Yes,Fiber optic,Yes,Yes,Yes,18.5,1376.5,18,15,27.7,0,4.0,0
CUST_007532,36,No,No,10,Month-to-month,Bank transfer,No,DSL,No,No,Yes,77.13,774.63,9,21,-16.6,0,5.0,0
CUST_007533,50,No,No,34,Month-to-month,Credit card,Yes,Fiber optic,Yes,No,No,58.6,1921.52,34,16,6.4,0,4.0,0
CUST_007534,53,No,No,1,Month-to-month,Mailed check,No,DSL,No,No,No,78.33,76.84,3,19,-24.0,2,1.0,1
CUST_007535,31,No,No,8,Month-to-month,Credit card,No,DSL,Yes,No,No,93.27,715.06,1,17,5.1,0,4.0,0
CUST_007536,31,No,No,23,Month-to-month,Bank transfer,No,Fiber optic,Yes,No,No,93.13,2069.56,6,13,21.3,1,4.0,0
CUST_007537,52,Yes,No,17,Month-to-month,Bank transfer,No,Fiber optic,Yes,Yes,No,89.67,1508.32,20,13,3.3,2,1.0,1
CUST_007538,47,Yes,No,5,Month-to-month,Bank transfer,No,No,No internet service,No internet service,No internet service,94.06,473.5,7,18,-1.8,0,3.0,0
CUST_007539,45,No,No,14,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,Yes,Yes,70.93,1008.12,16,9,-47.3,0,5.0,0
CUST_007540,34,No,No,2,Month-to-month,Bank transfer,No,DSL,Yes,No,No,88.62,179.26,14,13,-20.8,2,,1
CUST_007541,20,No,No,18,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,No internet service,75.63,1315.84,29,18,-17.6,1,2.0,0
CUST_007542,33,Yes,No,2,Month-to-month,Bank transfer,Yes,DSL,Yes,Yes,Yes,86.75,171.11,11,15,5.1,4,,1
CUST_007543,63,Yes,Yes,24,One year,Credit card,Yes,DSL,No,No,Yes,73.81,1797.38,9,5,2.3,1,3.0,0
CUST_007544,47,No,No,4,One year,Electronic check,No,DSL,Yes,No,No,79.69,317.13,2,12,-11.9,5,4.0,0
CUST_007545,69,No,No,19,One year,Credit card,Yes,Fiber optic,No,Yes,No,22.07,424.9,1,18,8.6,1,2.0,0
CUST_007546,46,No,No,3,Month-to-month,Credit card,No,Fiber optic,No,Yes,No,57.09,174.42,1,17,3.8,1,1.0,0
CUST_007547,62,Yes,No,12,One year,Electronic check,Yes,Fiber optic,Yes,Yes,No,74.01,872.1,22,16,46.7,1,3.0,0
CUST_007548,32,Yes,No,10,Month-to-month,Bank transfer,No,Fiber optic,Yes,Yes,No,86.88,848.24,6,26,-41.6,7,1.0,1
CUST_007549,63,Yes,No,33,Two year,Electronic check,No,Fiber optic,No,Yes,No,83.92,2758.12,2,14,-4.3,0,5.0,0
CUST_007550,73,Yes,No,24,Month-to-month,Electronic check,No,No,No internet service,No internet service,No internet service,122.39,2922.27,11,15,-45.6,0,2.0,0
CUST_007551,42,No,No,66,Month-to-month,Bank transfer,No,DSL,Yes,No,No,85.1,5847.91,7,13,-15.0,0,1.0,0
CUST_007552,68,Yes,Yes,61,Two year,Electronic check,Yes,Fiber optic,No,No,Yes,26.34,1674.04,3,11,15.8,2,2.0,0
CUST_007553,55,Yes,Yes,30,Month-to-month,Mailed check,Yes,Fiber optic,No,No,No,18.5,541.73,13,16,-45.3,5,4.0,0
CUST_007554,59,Yes,No,35,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,No,Yes,50.73,1697.16,7,13,22.4,0,4.0,0
CUST_007555,64,Yes,No,23,Month-to-month,Bank transfer,No,No,No internet service,No internet service,No internet service,48.27,,6,19,-4.7,3,2.0,0
CUST_007556,70,No,No,28,Month-to-month,Mailed check,Yes,DSL,No,No,Yes,70.65,1884.94,24,17,6.7,2,3.0,0
CUST_007557,71,Yes,No,23,One year,Electronic check,Yes,Fiber optic,Yes,Yes,No,64.18,1472.33,28,24,-31.3,3,2.0,0
CUST_007558,69,Yes,Yes,8,One year,Bank transfer,Yes,DSL,No,No,Yes,50.21,406.46,15,10,25.2,0,4.0,0
CUST_007559,55,No,No,10,One year,Mailed check,Yes,No,No internet service,No internet service,No internet service,45.48,440.28,32,16,4.5,0,2.0,0
CUST_007560,40,Yes,Yes,20,Month-to-month,Credit card,Yes,Fiber optic,No,Yes,Yes,62.88,1231.63,22,15,-2.4,0,3.0,0
CUST_007561,42,No,No,30,One year,Bank transfer,Yes,DSL,Yes,Yes,Yes,35.14,1105.52,2,19,29.8,4,3.0,0
CUST_007562,59,Yes,Yes,12,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,Yes,Yes,64.41,750.16,14,12,22.2,2,1.0,1
CUST_007563,24,No,No,3,Two year,Credit card,No,DSL,Yes,Yes,Yes,89.78,256.49,1,16,19.1,0,1.0,0
CUST_007564,39,Yes,Yes,14,Month-to-month,Mailed check,Yes,No,No internet service,No internet service,No internet service,75.62,1024.02,3,13,-19.7,0,3.0,0
CUST_007565,34,Yes,Yes,72,Two year,Electronic check,Yes,DSL,Yes,No,Yes,101.88,7083.58,76,13,5.5,2,,0
CUST_007566,35,No,No,5,Month-to-month,Electronic check,Yes,Fiber optic,No,No,No,64.9,320.46,22,23,40.9,2,3.0,1
CUST_007567,66,Yes,Yes,25,Two year,Bank transfer,No,DSL,Yes,No,No,61.38,1581.66,4,19,2.5,2,1.0,0
CUST_007568,58,No,No,72,Two year,Mailed check,Yes,No,No internet service,No internet service,No internet service,78.54,5655.81,5,18,-49.7,0,1.0,0
CUST_007569,27,Yes,No,11,Month-to-month,Mailed check,No,Fiber optic,Yes,No,No,62.56,707.11,39,16,-28.2,1,,0
CUST_007570,27,No,No,52,One year,Mailed check,No,DSL,No,No,No,96.53,5235.46,5,16,0.7,2,5.0,0
CUST_007571,74,No,No,47,One year,Bank transfer,Yes,Fiber optic,No,No,Yes,87.78,3941.28,10,13,6.3,0,4.0,0
CUST_007572,24,Yes,Yes,9,Month-to-month,Mailed check,No,DSL,Yes,No,Yes,71.71,636.46,38,8,-24.1,1,2.0,0
CUST_007573,65,Yes,No,2,One year,Bank transfer,Yes,Fiber optic,Yes,No,No,73.58,147.52,5,21,11.1,3,2.0,0
CUST_007574,67,No,No,4,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,No internet service,78.5,313.93,2,12,32.6,1,4.0,0
CUST_007575,55,No,No,10,Month-to-month,Bank transfer,Yes,Fiber optic,No,No,Yes,50.85,524.74,20,13,-9.1,1,2.0,1
CUST_007576,44,Yes,Yes,72,Month-to-month,Mailed check,Yes,Fiber optic,Yes,No,Yes,58.58,4150.39,2,8,-12.4,0,4.0,0
CUST_007577,69,No,No,7,Month-to-month,Credit card,Yes,DSL,No,Yes,Yes,65.91,439.26,15,19,-33.4,3,3.0,0
CUST_007578,50,Yes,Yes,62,Two year,Bank transfer,Yes,DSL,No,No,No,71.46,4423.41,1,21,-4.8,1,3.0,0
CUST_007579,18,Yes,Yes,4,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,No internet service,78.56,314.97,3,10,-33.6,0,1.0,0
CUST_007580,61,No,No,72,Month-to-month,Electronic check,Yes,Fiber optic,No,No,Yes,63.75,4663.33,3,12,9.0,1,3.0,0
CUST_007581,70,No,No,8,Month-to-month,Bank transfer,No,DSL,No,No,Yes,83.3,675.77,7,19,42.5,1,4.0,1
CUST_007582,51,No,No,24,Two year,Mailed check,Yes,DSL,Yes,No,No,58.97,1482.72,4,15,40.3,1,3.0,0
CUST_007583,21,Yes,Yes,1,Month-to-month,Electronic check,No,DSL,No,Yes,Yes,62.62,64.58,49,17,-15.3,10,2.0,1
CUST_007584,34,Yes,No,8,Two year,Credit card,No,Fiber optic,No,Yes,No,94.22,764.24,5,16,5.2,0,2.0,0
CUST_007585,21,No,No,5,One year,Mailed check,No,Fiber optic,Yes,No,Yes,92.71,483.64,5,22,20.8,1,3.0,0
CUST_007586,60,Yes,Yes,1,Month-to-month,Bank transfer,No,Fiber optic,Yes,Yes,No,43.38,41.38,3,21,-9.2,6,5.0,1
CUST_007587,71,Yes,No,4,One year,Mailed check,Yes,DSL,Yes,Yes,No,55.71,224.13,22,12,-12.9,0,3.0,0
CUST_007588,43,Yes,Yes,21,Month-to-month,Credit card,Yes,DSL,No,No,No,28.55,591.35,44,13,18.9,0,4.0,0
CUST_007589,21,No,No,11,One year,Electronic check,Yes,No,No internet service,No internet service,No internet service,48.16,554.13,7,17,-8.3,0,3.0,0
CUST_007590,18,Yes,Yes,30,Month-to-month,Electronic check,Yes,Fiber optic,Yes,Yes,Yes,43.49,1273.79,27,16,2.7,5,3.0,0
CUST_007591,24,Yes,No,26,One year,Bank transfer,Yes,DSL,Yes,No,Yes,18.5,468.17,25,16,-13.8,3,4.0,0
CUST_007592,47,No,No,38,One year,Electronic check,No,DSL,No,Yes,Yes,72.51,2626.28,14,21,19.4,1,3.0,0
CUST_007593,67,No,No,48,One year,Bank transfer,Yes,Fiber optic,No,Yes,Yes,76.57,3551.82,20,15,4.5,3,5.0,0
CUST_007594,26,Yes,No,41,One year,Bank transfer,Yes,No,No internet service,No internet service,No internet service,31.07,1252.99,16,22,27.3,1,1.0,0
CUST_007595,52,No,No,14,One year,Electronic check,Yes,No,No internet service,No internet service,No internet service,37.46,517.26,14,14,7.9,8,4.0,0
CUST_007596,25,Yes,Yes,8,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,40.3,307.8,4,28,7.4,0,1.0,0
CUST_007597,41,Yes,No,16,Two year,Credit card,Yes,DSL,Yes,Yes,No,81.38,1347.69,10,9,2.0,4,2.0,0
CUST_007598,36,No,No,18,One year,Electronic check,Yes,DSL,No,No,Yes,66.48,1169.93,1,17,45.6,0,4.0,0
CUST_007599,53,Yes,No,9,Month-to-month,Electronic check,No,Fiber optic,Yes,No,Yes,24.06,219.74,12,12,16.4,0,3.0,0
CUST_007600,67,Yes,No,18,Two year,Bank transfer,No,Fiber optic,No,No,No,49.81,929.56,13,20,-9.3,2,3.0,0
CUST_007601,69,No,No,2,One year,Credit card,Yes,No,No internet service,No internet service,No internet service,44.31,91.81,20,15,-13.9,0,4.0,0
CUST_007602,60,No,No,6,Month-to-month,Bank transfer,No,Fiber optic,Yes,Yes,Yes,37.94,225.12,9,13,-16.1,10,4.0,1
CUST_007603,44,No,No,32,Two year,Credit card,No,No,No internet service,No internet service,No internet service,91.25,2890.86,3,15,18.1,1,4.0,0
CUST_007604,49,Yes,No,4,Month-to-month,Credit card,Yes,Fiber optic,No,No,No,61.11,245.31,7,14,7.0,0,3.0,0
CUST_007605,31,Yes,Yes,3,Month-to-month,Mailed check,No,Fiber optic,Yes,Yes,No,36.69,106.53,40,17,25.9,0,4.0,0
CUST_007606,74,Yes,Yes,8,One year,Credit card,No,DSL,No,No,No,41.96,338.23,25,19,-52.9,1,3.0,0
CUST_007607,35,Yes,No,11,Month-to-month,Mailed check,Yes,Fiber optic,Yes,No,Yes,111.66,1288.95,52,15,-21.7,9,2.0,1
CUST_007608,45,Yes,Yes,9,Month-to-month,Bank transfer,Yes,Fiber optic,No,No,No,102.98,931.81,7,20,8.6,0,4.0,0
CUST_007609,46,No,No,11,Month-to-month,Credit card,Yes,Fiber optic,No,Yes,Yes,31.43,349.75,20,20,1.4,4,5.0,0
CUST_007610,33,Yes,No,3,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,59.1,169.12,3,9,61.5,0,4.0,0
CUST_007611,52,Yes,No,4,One year,Bank transfer,No,No,No internet service,No internet service,No internet service,67.26,265.49,71,18,-17.2,0,3.0,0
CUST_007612,64,No,No,6,Month-to-month,Credit card,No,Fiber optic,Yes,Yes,Yes,30.45,179.08,31,22,38.3,0,4.0,0
CUST_007613,48,Yes,Yes,12,One year,Electronic check,No,Fiber optic,No,No,Yes,45.86,548.43,35,19,10.9,0,4.0,0
CUST_007614,21,No,No,9,Month-to-month,Mailed check,Yes,DSL,Yes,Yes,No,53.14,482.63,1,16,-48.1,7,5.0,0
CUST_007615,54,Yes,No,37,One year,Credit card,No,Fiber optic,No,Yes,No,57.29,2043.43,7,15,22.1,0,2.0,0
CUST_007616,34,No,No,17,Month-to-month,Mailed check,Yes,Fiber optic,Yes,No,Yes,72.42,1184.86,13,15,-28.9,7,4.0,1
CUST_007617,56,No,No,20,Two year,Mailed check,Yes,DSL,Yes,Yes,Yes,65.98,1302.72,29,15,-28.7,2,3.0,0
CUST_007618,65,No,No,19,Month-to-month,Electronic check,Yes,Fiber optic,No,No,Yes,84.59,1662.55,6,18,32.3,0,4.0,0
CUST_007619,63,Yes,No,12,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,100.0,1151.54,15,15,18.8,5,4.0,1
CUST_007620,43,No,No,72,One year,Bank transfer,Yes,DSL,No,Yes,Yes,52.07,3704.87,7,17,5.9,1,2.0,0
CUST_007621,65,Yes,Yes,1,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,No internet service,38.9,39.19,21,16,-14.7,2,5.0,0
CUST_007622,56,Yes,Yes,5,Month-to-month,Electronic check,Yes,DSL,Yes,No,Yes,72.01,347.86,1,13,87.7,0,3.0,1
CUST_007623,58,Yes,No,8,Month-to-month,Mailed check,No,DSL,No,Yes,Yes,125.0,967.37,7,24,-2.7,0,5.0,0
CUST_007624,21,Yes,Yes,51,One year,Credit card,Yes,Fiber optic,No,Yes,Yes,32.22,1657.39,22,12,22.5,0,5.0,0
CUST_007625,47,Yes,No,60,One year,Electronic check,Yes,Fiber optic,No,No,Yes,102.18,6166.43,7,22,-18.5,2,3.0,0
CUST_007626,47,Yes,No,44,Month-to-month,Electronic check,Yes,DSL,Yes,Yes,Yes,65.05,2934.68,2,16,34.9,1,2.0,0
CUST_007627,39,Yes,No,12,One year,Electronic check,Yes,Fiber optic,No,Yes,No,75.87,888.9,10,24,-42.6,0,4.0,0
CUST_007628,28,No,No,59,One year,Bank transfer,Yes,Fiber optic,No,Yes,Yes,87.81,5213.63,6,23,-54.6,2,2.0,0
CUST_007629,19,Yes,No,2,One year,Mailed check,Yes,Fiber optic,Yes,No,No,62.41,129.68,5,19,11.7,3,3.0,0
CUST_007630,61,No,No,25,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,No,Yes,56.86,1411.46,24,19,-5.4,0,5.0,0
CUST_007631,29,No,No,66,Two year,Electronic check,Yes,DSL,No,No,No,33.42,2177.25,7,14,3.5,3,2.0,0
CUST_007632,47,Yes,No,33,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,50.08,1706.49,3,18,6.9,4,3.0,0
CUST_007633,53,No,No,7,Month-to-month,Credit card,Yes,Fiber optic,No,No,Yes,32.52,234.03,2,12,0.1,0,2.0,0
CUST_007634,35,No,No,30,Month-to-month,Electronic check,No,DSL,No,No,No,57.47,1693.29,32,14,25.8,2,3.0,1
CUST_007635,43,Yes,Yes,8,Month-to-month,Electronic check,No,Fiber optic,No,Yes,No,81.49,636.67,15,22,-11.1,1,1.0,1
CUST_007636,70,Yes,No,2,Month-to-month,Electronic check,No,DSL,Yes,No,Yes,77.6,157.29,2,15,-4.6,0,1.0,1
CUST_007637,24,No,No,30,One year,Mailed check,Yes,Fiber optic,No,No,No,28.82,844.25,1,13,-29.6,2,3.0,0
CUST_007638,18,No,No,4,One year,Bank transfer,Yes,DSL,No,Yes,No,69.82,277.28,10,15,13.5,0,4.0,0
CUST_007639,43,No,No,2,Month-to-month,Electronic check,Yes,DSL,No,No,No,45.68,91.28,6,20,9.4,0,5.0,0
CUST_007640,40,Yes,Yes,19,Month-to-month,Bank transfer,No,No,No internet service,No internet service,No internet service,66.39,1302.2,12,13,12.1,3,4.0,0
CUST_007641,43,No,No,23,Two year,Mailed check,No,Fiber optic,Yes,No,No,45.67,1096.77,13,18,-4.8,3,1.0,0
CUST_007642,62,Yes,Yes,1,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,90.0,90.32,5,13,-21.9,0,2.0,0
CUST_007643,23,Yes,No,1,Month-to-month,Electronic check,No,DSL,Yes,No,No,99.41,100.36,8,12,-8.0,0,4.0,0
CUST_007644,23,Yes,No,51,Two year,Credit card,Yes,No,No internet service,No internet service,No internet service,72.74,3664.37,26,12,7.7,4,3.0,0
CUST_007645,61,Yes,No,2,Two year,Bank transfer,No,No,No internet service,No internet service,No internet service,68.7,136.03,20,7,34.4,1,3.0,0
CUST_007646,25,No,No,21,Month-to-month,Bank transfer,No,DSL,Yes,No,No,64.51,1381.91,14,13,4.5,3,4.0,0
CUST_007647,41,No,No,72,Month-to-month,Mailed check,No,No,No internet service,No internet service,No internet service,56.74,4278.34,24,18,6.3,6,5.0,0
CUST_007648,39,No,No,17,Month-to-month,Credit card,Yes,Fiber optic,No,No,Yes,98.02,1592.62,17,24,2.2,0,2.0,0
CUST_007649,36,Yes,No,3,Month-to-month,Bank transfer,Yes,Fiber optic,No,No,No,90.37,278.44,16,13,22.1,0,,1
CUST_007650,54,No,No,12,One year,Electronic check,Yes,Fiber optic,No,No,No,95.6,1133.09,8,24,-43.0,2,,0
CUST_007651,35,No,No,23,One year,Bank transfer,Yes,No,No internet service,No internet service,No internet service,61.89,1410.97,7,24,5.3,6,2.0,0
CUST_007652,48,Yes,No,34,One year,Mailed check,No,Fiber optic,Yes,Yes,No,54.0,1803.67,4,21,22.2,0,2.0,0
